region,date,type,iso_alpha
Hungary,3/23/20,1,HUN
Hungary,3/24/20,1,HUN
Hungary,3/25/20,1,HUN
Hungary,3/26/20,1,HUN
Hungary,3/27/20,1,HUN
Hungary,3/28/20,1,HUN
Hungary,3/29/20,1,HUN
Hungary,3/30/20,1,HUN
Hungary,3/5/20,1,HUN
Hungary,3/6/20,1,HUN
Hungary,3/8/20,1,HUN
Hungary,3/9/20,1,HUN
Hungary,4/2/20,1,HUN
Iceland,1/23/20,0,ISL
Iceland,2/2/20,0,ISL
Iceland,2/23/20,0,ISL
Iceland,2/25/20,0,ISL
Iceland,2/27/20,0,ISL
Iceland,3/10/20,0,ISL
Iceland,3/11/20,0,ISL
Iceland,3/12/20,0,ISL
Iceland,3/13/20,0,ISL
Iceland,3/14/20,0,ISL
Iceland,3/15/20,0,ISL
Iceland,3/16/20,1,ISL
Iceland,3/17/20,1,ISL
Iceland,3/18/20,1,ISL
Iceland,3/19/20,1,ISL
Iceland,3/2/20,1,ISL
Iceland,3/20/20,1,ISL
Iceland,3/21/20,1,ISL
Iceland,3/22/20,1,ISL
Iceland,3/23/20,1,ISL
Iceland,3/24/20,1,ISL
Iceland,3/25/20,1,ISL
Iceland,3/26/20,1,ISL
Iceland,3/27/20,1,ISL
Iceland,3/28/20,1,ISL
Iceland,3/29/20,1,ISL
Iceland,3/30/20,1,ISL
Iceland,3/5/20,1,ISL
Iceland,3/6/20,1,ISL
Iceland,3/8/20,1,ISL
Iceland,3/9/20,1,ISL
Iceland,4/2/20,1,ISL
India,1/23/20,0,IND
India,2/2/20,0,IND
India,2/23/20,0,IND
India,2/25/20,0,IND
India,2/27/20,0,IND
India,3/10/20,0,IND
India,3/11/20,0,IND
India,3/12/20,0,IND
India,3/13/20,0,IND
India,3/14/20,0,IND
India,3/15/20,0,IND
India,3/16/20,0,IND
India,3/17/20,0,IND
India,3/18/20,0,IND
India,3/19/20,0,IND
India,3/2/20,0,IND
India,3/20/20,0,IND
India,3/21/20,0,IND
India,3/22/20,0,IND
India,3/23/20,0,IND
India,3/24/20,1,IND
India,3/25/20,1,IND
India,3/26/20,1,IND
India,3/27/20,1,IND
India,3/28/20,1,IND
India,3/29/20,1,IND
India,3/30/20,1,IND
India,3/5/20,1,IND
India,3/6/20,1,IND
India,3/8/20,1,IND
India,3/9/20,1,IND
India,4/2/20,1,IND
Indonesia,1/23/20,0,IDN
Indonesia,2/2/20,0,IDN
Indonesia,2/23/20,0,IDN
Indonesia,2/25/20,0,IDN
Indonesia,2/27/20,0,IDN
Indonesia,3/10/20,0,IDN
Indonesia,3/11/20,0,IDN
Indonesia,3/12/20,0,IDN
Indonesia,3/13/20,0,IDN
Indonesia,3/14/20,0,IDN
Indonesia,3/15/20,1,IDN
Indonesia,3/16/20,1,IDN
Indonesia,3/17/20,1,IDN
Indonesia,3/18/20,1,IDN
Indonesia,3/19/20,1,IDN
Indonesia,3/2/20,1,IDN
Indonesia,3/20/20,1,IDN
Indonesia,3/21/20,1,IDN
Indonesia,3/22/20,1,IDN
Indonesia,3/23/20,1,IDN
Indonesia,3/24/20,1,IDN
Indonesia,3/25/20,1,IDN
Indonesia,3/26/20,1,IDN
Indonesia,3/27/20,1,IDN
Indonesia,3/28/20,1,IDN
Indonesia,3/29/20,1,IDN
Indonesia,3/30/20,1,IDN
Indonesia,3/5/20,1,IDN
Indonesia,3/6/20,1,IDN
Indonesia,3/8/20,1,IDN
Indonesia,3/9/20,1,IDN
Indonesia,4/2/20,1,IDN
Iran,1/23/20,0,IRN
Iran,2/2/20,0,IRN
Iran,2/23/20,0,IRN
Iran,2/25/20,0,IRN
Iran,2/27/20,0,IRN
Iran,3/10/20,0,IRN
Iran,3/11/20,0,IRN
Iran,3/12/20,0,IRN
Iran,3/13/20,0,IRN
Iran,3/14/20,0,IRN
Iran,3/15/20,1,IRN
Iran,3/16/20,1,IRN
Iran,3/17/20,1,IRN
Iran,3/18/20,1,IRN
Iran,3/19/20,1,IRN
Iran,3/2/20,1,IRN
Iran,3/20/20,1,IRN
Iran,3/21/20,1,IRN
Iran,3/22/20,1,IRN
Iran,3/23/20,1,IRN
Iran,3/24/20,1,IRN
Iran,3/25/20,1,IRN
Iran,3/26/20,1,IRN
Iran,3/27/20,1,IRN
Iran,3/28/20,1,IRN
Iran,3/29/20,1,IRN
Iran,3/30/20,1,IRN
Iran,3/5/20,1,IRN
Iran,3/6/20,1,IRN
Iran,3/8/20,1,IRN
Iran,3/9/20,1,IRN
Iran,4/2/20,1,IRN
Iraq,1/23/20,0,IRQ
Iraq,2/2/20,0,IRQ
Iraq,2/23/20,0,IRQ
Iraq,2/25/20,0,IRQ
Iraq,2/27/20,0,IRQ
Iraq,3/10/20,0,IRQ
Iraq,3/11/20,0,IRQ
Iraq,3/12/20,0,IRQ
Iraq,3/13/20,0,IRQ
Iraq,3/14/20,0,IRQ
Iraq,3/15/20,0,IRQ
Iraq,3/16/20,0,IRQ
Iraq,3/17/20,0,IRQ
Iraq,3/18/20,0,IRQ
Iraq,3/19/20,0,IRQ
Iraq,3/2/20,0,IRQ
Iraq,3/20/20,0,IRQ
Iraq,3/21/20,0,IRQ
Iraq,3/22/20,1,IRQ
Iraq,3/23/20,1,IRQ
Iraq,3/24/20,1,IRQ
Iraq,3/25/20,1,IRQ
Iraq,3/26/20,1,IRQ
Iraq,3/27/20,1,IRQ
Iraq,3/28/20,1,IRQ
Iraq,3/29/20,1,IRQ
Iraq,3/30/20,1,IRQ
Iraq,3/5/20,1,IRQ
Iraq,3/6/20,1,IRQ
Iraq,3/8/20,1,IRQ
Iraq,3/9/20,1,IRQ
Iraq,4/2/20,1,IRQ
Ireland,1/23/20,0,IRL
Ireland,2/2/20,0,IRL
Ireland,2/23/20,0,IRL
Ireland,2/25/20,0,IRL
Ireland,2/27/20,0,IRL
Ireland,3/10/20,0,IRL
Ireland,3/11/20,0,IRL
Ireland,3/12/20,1,IRL
Ireland,3/13/20,1,IRL
Ireland,3/14/20,1,IRL
Ireland,3/15/20,1,IRL
Ireland,3/16/20,1,IRL
Ireland,3/17/20,1,IRL
Ireland,3/18/20,1,IRL
Ireland,3/19/20,1,IRL
Ireland,3/2/20,1,IRL
Ireland,3/20/20,1,IRL
Ireland,3/21/20,1,IRL
Ireland,3/22/20,1,IRL
Ireland,3/23/20,1,IRL
Ireland,3/24/20,1,IRL
Ireland,3/25/20,1,IRL
Ireland,3/26/20,1,IRL
Ireland,3/27/20,1,IRL
Ireland,3/28/20,1,IRL
Ireland,3/29/20,1,IRL
Ireland,3/30/20,1,IRL
Ireland,3/5/20,1,IRL
Ireland,3/6/20,1,IRL
Ireland,3/8/20,1,IRL
Ireland,3/9/20,1,IRL
Ireland,4/2/20,1,IRL
Israel,1/23/20,0,ISR
Israel,2/2/20,0,ISR
Israel,2/23/20,0,ISR
Israel,2/25/20,0,ISR
Israel,2/27/20,0,ISR
Israel,3/10/20,0,ISR
Israel,3/11/20,0,ISR
Israel,3/12/20,1,ISR
Israel,3/13/20,1,ISR
Israel,3/14/20,1,ISR
Israel,3/15/20,1,ISR
Israel,3/16/20,1,ISR
Israel,3/17/20,1,ISR
Israel,3/18/20,1,ISR
Israel,3/19/20,1,ISR
Israel,3/2/20,1,ISR
Israel,3/20/20,1,ISR
Israel,3/21/20,1,ISR
Israel,3/22/20,1,ISR
Israel,3/23/20,1,ISR
Israel,3/24/20,1,ISR
Israel,3/25/20,1,ISR
Israel,3/26/20,1,ISR
Israel,3/27/20,1,ISR
Israel,3/28/20,1,ISR
Israel,3/29/20,1,ISR
Israel,3/30/20,1,ISR
Israel,3/5/20,1,ISR
Israel,3/6/20,1,ISR
Israel,3/8/20,1,ISR
Israel,3/9/20,1,ISR
Israel,4/2/20,1,ISR
Italy,1/23/20,0,ITA
Italy,2/2/20,0,ITA
Italy,2/23/20,0,ITA
Italy,2/25/20,0,ITA
Italy,2/27/20,0,ITA
Italy,3/10/20,0,ITA
Italy,3/11/20,1,ITA
Italy,3/12/20,1,ITA
Italy,3/13/20,1,ITA
Italy,3/14/20,1,ITA
Italy,3/15/20,1,ITA
Italy,3/16/20,1,ITA
Italy,3/17/20,1,ITA
Italy,3/18/20,1,ITA
Italy,3/19/20,1,ITA
Italy,3/2/20,1,ITA
Italy,3/20/20,1,ITA
Italy,3/21/20,1,ITA
Italy,3/22/20,1,ITA
Italy,3/23/20,1,ITA
Italy,3/24/20,1,ITA
Italy,3/25/20,1,ITA
Italy,3/26/20,1,ITA
Italy,3/27/20,1,ITA
Italy,3/28/20,1,ITA
Italy,3/29/20,1,ITA
Italy,3/30/20,1,ITA
Italy,3/5/20,1,ITA
Italy,3/6/20,1,ITA
Italy,3/8/20,1,ITA
Italy,3/9/20,1,ITA
Italy,4/2/20,1,ITA
Jamaica,1/23/20,0,JAM
Jamaica,2/2/20,0,JAM
Jamaica,2/23/20,0,JAM
Jamaica,2/25/20,0,JAM
Jamaica,2/27/20,0,JAM
Jamaica,3/10/20,0,JAM
Jamaica,3/11/20,0,JAM
Jamaica,3/12/20,1,JAM
Jamaica,3/13/20,1,JAM
Jamaica,3/14/20,1,JAM
Jamaica,3/15/20,1,JAM
Jamaica,3/16/20,1,JAM
Jamaica,3/17/20,1,JAM
Jamaica,3/18/20,1,JAM
Jamaica,3/19/20,1,JAM
Jamaica,3/2/20,1,JAM
Jamaica,3/20/20,1,JAM
Jamaica,3/21/20,1,JAM
Jamaica,3/22/20,1,JAM
Jamaica,3/23/20,1,JAM
Jamaica,3/24/20,1,JAM
Jamaica,3/25/20,1,JAM
Jamaica,3/26/20,1,JAM
Jamaica,3/27/20,1,JAM
Jamaica,3/28/20,1,JAM
Jamaica,3/29/20,1,JAM
Jamaica,3/30/20,1,JAM
Jamaica,3/5/20,1,JAM
Jamaica,3/6/20,1,JAM
Jamaica,3/8/20,1,JAM
Jamaica,3/9/20,1,JAM
Jamaica,4/2/20,1,JAM
Japan,1/23/20,0,JPN
Japan,2/2/20,0,JPN
Japan,2/23/20,0,JPN
Japan,2/25/20,0,JPN
Japan,2/27/20,1,JPN
Japan,3/10/20,1,JPN
Japan,3/11/20,1,JPN
Japan,3/12/20,1,JPN
Japan,3/13/20,1,JPN
Japan,3/14/20,1,JPN
Japan,3/15/20,1,JPN
Japan,3/16/20,1,JPN
Japan,3/17/20,1,JPN
Japan,3/18/20,1,JPN
Japan,3/19/20,1,JPN
Japan,3/2/20,1,JPN
Japan,3/20/20,1,JPN
Japan,3/21/20,1,JPN
Japan,3/22/20,1,JPN
Japan,3/23/20,1,JPN
Japan,3/24/20,1,JPN
Japan,3/25/20,1,JPN
Japan,3/26/20,1,JPN
Japan,3/27/20,1,JPN
Japan,3/28/20,1,JPN
Japan,3/29/20,1,JPN
Japan,3/30/20,1,JPN
Japan,3/5/20,1,JPN
Japan,3/6/20,1,JPN
Japan,3/8/20,1,JPN
Japan,3/9/20,1,JPN
Japan,4/2/20,1,JPN
Jersey,1/23/20,0,JEY
Jersey,2/2/20,0,JEY
Jersey,2/23/20,0,JEY
Jersey,2/25/20,0,JEY
Jersey,2/27/20,0,JEY
Jersey,3/10/20,0,JEY
Jersey,3/11/20,0,JEY
Jersey,3/12/20,0,JEY
Jersey,3/13/20,0,JEY
Jersey,3/14/20,0,JEY
Jersey,3/15/20,0,JEY
Jersey,3/16/20,0,JEY
Jersey,3/17/20,0,JEY
Jersey,3/18/20,1,JEY
Jersey,3/19/20,1,JEY
Jersey,3/2/20,1,JEY
Jersey,3/20/20,1,JEY
Jersey,3/21/20,1,JEY
Jersey,3/22/20,1,JEY
Jersey,3/23/20,1,JEY
Jersey,3/24/20,1,JEY
Jersey,3/25/20,1,JEY
Jersey,3/26/20,1,JEY
Jersey,3/27/20,1,JEY
Jersey,3/28/20,1,JEY
Jersey,3/29/20,1,JEY
Jersey,3/30/20,1,JEY
Jersey,3/5/20,1,JEY
Jersey,3/6/20,1,JEY
Jersey,3/8/20,1,JEY
Jersey,3/9/20,1,JEY
Jersey,4/2/20,1,JEY
Jordan,1/23/20,0,JOR
Jordan,2/2/20,0,JOR
Jordan,2/23/20,0,JOR
Jordan,2/25/20,0,JOR
Jordan,2/27/20,0,JOR
Jordan,3/10/20,0,JOR
Jordan,3/11/20,0,JOR
Jordan,3/12/20,0,JOR
Jordan,3/13/20,0,JOR
Jordan,3/14/20,0,JOR
Jordan,3/15/20,0,JOR
Jordan,3/16/20,0,JOR
Jordan,3/17/20,0,JOR
Jordan,3/18/20,0,JOR
Jordan,3/19/20,0,JOR
Jordan,3/2/20,0,JOR
Jordan,3/20/20,0,JOR
Jordan,3/21/20,1,JOR
Jordan,3/22/20,1,JOR
Jordan,3/23/20,1,JOR
Jordan,3/24/20,1,JOR
Jordan,3/25/20,1,JOR
Jordan,3/26/20,1,JOR
Jordan,3/27/20,1,JOR
Jordan,3/28/20,1,JOR
Jordan,3/29/20,1,JOR
Jordan,3/30/20,1,JOR
Jordan,3/5/20,1,JOR
Jordan,3/6/20,1,JOR
Jordan,3/8/20,1,JOR
Jordan,3/9/20,1,JOR
Jordan,4/2/20,1,JOR
Kazakhstan,1/23/20,0,KAZ
Kazakhstan,2/2/20,0,KAZ
Kazakhstan,2/23/20,0,KAZ
Kazakhstan,2/25/20,0,KAZ
Kazakhstan,2/27/20,0,KAZ
Kazakhstan,3/10/20,0,KAZ
Kazakhstan,3/11/20,0,KAZ
Kazakhstan,3/12/20,0,KAZ
Kazakhstan,3/13/20,0,KAZ
Kazakhstan,3/14/20,0,KAZ
Kazakhstan,3/15/20,1,KAZ
Kazakhstan,3/16/20,1,KAZ
Kazakhstan,3/17/20,1,KAZ
Kazakhstan,3/18/20,1,KAZ
Kazakhstan,3/19/20,1,KAZ
Kazakhstan,3/2/20,1,KAZ
Kazakhstan,3/20/20,1,KAZ
Kazakhstan,3/21/20,1,KAZ
Kazakhstan,3/22/20,1,KAZ
Kazakhstan,3/23/20,1,KAZ
Kazakhstan,3/24/20,1,KAZ
Kazakhstan,3/25/20,1,KAZ
Kazakhstan,3/26/20,1,KAZ
Kazakhstan,3/27/20,1,KAZ
Kazakhstan,3/28/20,1,KAZ
Kazakhstan,3/29/20,1,KAZ
Kazakhstan,3/30/20,1,KAZ
Kazakhstan,3/5/20,1,KAZ
Kazakhstan,3/6/20,1,KAZ
Kazakhstan,3/8/20,1,KAZ
Kazakhstan,3/9/20,1,KAZ
Kazakhstan,4/2/20,1,KAZ
Kenya,1/23/20,0,KEN
Kenya,2/2/20,0,KEN
Kenya,2/23/20,0,KEN
Kenya,2/25/20,0,KEN
Kenya,2/27/20,0,KEN
Kenya,3/10/20,0,KEN
Kenya,3/11/20,0,KEN
Kenya,3/12/20,0,KEN
Kenya,3/13/20,0,KEN
Kenya,3/14/20,0,KEN
Kenya,3/15/20,1,KEN
Kenya,3/16/20,1,KEN
Kenya,3/17/20,1,KEN
Kenya,3/18/20,1,KEN
Kenya,3/19/20,1,KEN
Kenya,3/2/20,1,KEN
Kenya,3/20/20,1,KEN
Kenya,3/21/20,1,KEN
Kenya,3/22/20,1,KEN
Kenya,3/23/20,1,KEN
Kenya,3/24/20,1,KEN
Kenya,3/25/20,1,KEN
Kenya,3/26/20,1,KEN
Kenya,3/27/20,1,KEN
Kenya,3/28/20,1,KEN
Kenya,3/29/20,1,KEN
Kenya,3/30/20,1,KEN
Kenya,3/5/20,1,KEN
Kenya,3/6/20,1,KEN
Kenya,3/8/20,1,KEN
Kenya,3/9/20,1,KEN
Kenya,4/2/20,1,KEN
Kuwait,1/23/20,0,KWT
Kuwait,2/2/20,0,KWT
Kuwait,2/23/20,0,KWT
Kuwait,2/25/20,0,KWT
Kuwait,2/27/20,0,KWT
Kuwait,3/10/20,0,KWT
Kuwait,3/11/20,0,KWT
Kuwait,3/12/20,0,KWT
Kuwait,3/13/20,0,KWT
Kuwait,3/14/20,0,KWT
Kuwait,3/15/20,0,KWT
Kuwait,3/16/20,0.5,KWT
Kuwait,3/17/20,0.5,KWT
Kuwait,3/18/20,0.5,KWT
Kuwait,3/19/20,0.5,KWT
Kuwait,3/2/20,0.5,KWT
Kuwait,3/20/20,0.5,KWT
Kuwait,3/21/20,0.5,KWT
Kuwait,3/22/20,0.5,KWT
Kuwait,3/23/20,0.5,KWT
Kuwait,3/24/20,0.5,KWT
Kuwait,3/25/20,0.5,KWT
Kuwait,3/26/20,0.5,KWT
Kuwait,3/27/20,0.5,KWT
Kuwait,3/28/20,0.5,KWT
Kuwait,3/29/20,0.5,KWT
Kuwait,3/30/20,0.5,KWT
Kuwait,3/5/20,0.5,KWT
Kuwait,3/6/20,0.5,KWT
Kuwait,3/8/20,0.5,KWT
Kuwait,3/9/20,0.5,KWT
Kuwait,4/2/20,0.5,KWT
Kyrgyzstan,1/23/20,0,KGZ
Kyrgyzstan,2/2/20,0,KGZ
Kyrgyzstan,2/23/20,0,KGZ
Kyrgyzstan,2/25/20,0,KGZ
Kyrgyzstan,2/27/20,0,KGZ
Kyrgyzstan,3/10/20,0,KGZ
Kyrgyzstan,3/11/20,0,KGZ
Kyrgyzstan,3/12/20,0,KGZ
Kyrgyzstan,3/13/20,0,KGZ
Kyrgyzstan,3/14/20,0,KGZ
Kyrgyzstan,3/15/20,0,KGZ
Kyrgyzstan,3/16/20,0,KGZ
Kyrgyzstan,3/17/20,0,KGZ
Kyrgyzstan,3/18/20,0,KGZ
Kyrgyzstan,3/19/20,0,KGZ
Kyrgyzstan,3/2/20,0,KGZ
Kyrgyzstan,3/20/20,0,KGZ
Kyrgyzstan,3/21/20,0,KGZ
Kyrgyzstan,3/22/20,0,KGZ
Kyrgyzstan,3/23/20,0,KGZ
Kyrgyzstan,3/24/20,0.5,KGZ
Kyrgyzstan,3/25/20,0.5,KGZ
Kyrgyzstan,3/26/20,0.5,KGZ
Kyrgyzstan,3/27/20,0.5,KGZ
Kyrgyzstan,3/28/20,0.5,KGZ
Kyrgyzstan,3/29/20,0.5,KGZ
Kyrgyzstan,3/30/20,0.5,KGZ
Kyrgyzstan,3/5/20,0.5,KGZ
Kyrgyzstan,3/6/20,0.5,KGZ
Kyrgyzstan,3/8/20,0.5,KGZ
Kyrgyzstan,3/9/20,0.5,KGZ
Kyrgyzstan,4/2/20,0.5,KGZ
Latvia,1/23/20,0,LVA
Latvia,2/2/20,0,LVA
Latvia,2/23/20,0,LVA
Latvia,2/25/20,0,LVA
Latvia,2/27/20,0,LVA
Latvia,3/10/20,0,LVA
Latvia,3/11/20,0,LVA
Latvia,3/12/20,0,LVA
Latvia,3/13/20,1,LVA
Latvia,3/14/20,1,LVA
Latvia,3/15/20,1,LVA
Latvia,3/16/20,1,LVA
Latvia,3/17/20,1,LVA
Latvia,3/18/20,1,LVA
Latvia,3/19/20,1,LVA
Latvia,3/2/20,1,LVA
Latvia,3/20/20,1,LVA
Latvia,3/21/20,1,LVA
Latvia,3/22/20,1,LVA
Latvia,3/23/20,1,LVA
Latvia,3/24/20,1,LVA
Latvia,3/25/20,1,LVA
Latvia,3/26/20,1,LVA
Latvia,3/27/20,1,LVA
Latvia,3/28/20,1,LVA
Latvia,3/29/20,1,LVA
Latvia,3/30/20,1,LVA
Latvia,3/5/20,1,LVA
Latvia,3/6/20,1,LVA
Latvia,3/8/20,1,LVA
Latvia,3/9/20,1,LVA
Latvia,4/2/20,1,LVA
Lebanon,1/23/20,0,LBN
Lebanon,2/2/20,0,LBN
Lebanon,2/23/20,0,LBN
Lebanon,2/25/20,0,LBN
Lebanon,2/27/20,0,LBN
Lebanon,3/10/20,0,LBN
Lebanon,3/11/20,0,LBN
Lebanon,3/12/20,0,LBN
Lebanon,3/13/20,0,LBN
Lebanon,3/14/20,0,LBN
Lebanon,3/15/20,0,LBN
Lebanon,3/16/20,1,LBN
Lebanon,3/17/20,1,LBN
Lebanon,3/18/20,1,LBN
Lebanon,3/19/20,1,LBN
Lebanon,3/2/20,1,LBN
Lebanon,3/20/20,1,LBN
Lebanon,3/21/20,1,LBN
Lebanon,3/22/20,1,LBN
Lebanon,3/23/20,1,LBN
Lebanon,3/24/20,1,LBN
Lebanon,3/25/20,1,LBN
Lebanon,3/26/20,1,LBN
Lebanon,3/27/20,1,LBN
Lebanon,3/28/20,1,LBN
Lebanon,3/29/20,1,LBN
Lebanon,3/30/20,1,LBN
Lebanon,3/5/20,1,LBN
Lebanon,3/6/20,1,LBN
Lebanon,3/8/20,1,LBN
Lebanon,3/9/20,1,LBN
Lebanon,4/2/20,1,LBN
Liechtenstein,1/23/20,0,LIE
Liechtenstein,2/2/20,0,LIE
Liechtenstein,2/23/20,0,LIE
Liechtenstein,2/25/20,0,LIE
Liechtenstein,2/27/20,0,LIE
Liechtenstein,3/10/20,0,LIE
Liechtenstein,3/11/20,0,LIE
Liechtenstein,3/12/20,0,LIE
Liechtenstein,3/13/20,0,LIE
Liechtenstein,3/14/20,0,LIE
Liechtenstein,3/15/20,0,LIE
Liechtenstein,3/16/20,0,LIE
Liechtenstein,3/17/20,0,LIE
Liechtenstein,3/18/20,0,LIE
Liechtenstein,3/19/20,0,LIE
Liechtenstein,3/2/20,0,LIE
Liechtenstein,3/20/20,0.5,LIE
Liechtenstein,3/21/20,0.5,LIE
Liechtenstein,3/22/20,0.5,LIE
Liechtenstein,3/23/20,0.5,LIE
Liechtenstein,3/24/20,0.5,LIE
Liechtenstein,3/25/20,0.5,LIE
Liechtenstein,3/26/20,0.5,LIE
Liechtenstein,3/27/20,0.5,LIE
Liechtenstein,3/28/20,0.5,LIE
Liechtenstein,3/29/20,0.5,LIE
Liechtenstein,3/30/20,0.5,LIE
Liechtenstein,3/5/20,0.5,LIE
Liechtenstein,3/6/20,0.5,LIE
Liechtenstein,3/8/20,0.5,LIE
Liechtenstein,3/9/20,0.5,LIE
Liechtenstein,4/2/20,0.5,LIE
Lithuania,1/23/20,0,LTU
Lithuania,2/2/20,0,LTU
Lithuania,2/23/20,0,LTU
Lithuania,2/25/20,0,LTU
Lithuania,2/27/20,0,LTU
Lithuania,3/10/20,0,LTU
Lithuania,3/11/20,0,LTU
Lithuania,3/12/20,0,LTU
Lithuania,3/13/20,0,LTU
Lithuania,3/14/20,0,LTU
Lithuania,3/15/20,0,LTU
Lithuania,3/16/20,1,LTU
Lithuania,3/17/20,1,LTU
Lithuania,3/18/20,1,LTU
Lithuania,3/19/20,1,LTU
Lithuania,3/2/20,1,LTU
Lithuania,3/20/20,1,LTU
Lithuania,3/21/20,1,LTU
Lithuania,3/22/20,1,LTU
Lithuania,3/23/20,1,LTU
Lithuania,3/24/20,1,LTU
Lithuania,3/25/20,1,LTU
Lithuania,3/26/20,1,LTU
Lithuania,3/27/20,1,LTU
Lithuania,3/28/20,1,LTU
Lithuania,3/29/20,1,LTU
Lithuania,3/30/20,1,LTU
Lithuania,3/5/20,1,LTU
Lithuania,3/6/20,1,LTU
Lithuania,3/8/20,1,LTU
Lithuania,3/9/20,1,LTU
Lithuania,4/2/20,1,LTU
Luxembourg,1/23/20,0,LUX
Luxembourg,2/2/20,0,LUX
Luxembourg,2/23/20,0,LUX
Luxembourg,2/25/20,0,LUX
Luxembourg,2/27/20,0,LUX
Luxembourg,3/10/20,0,LUX
Luxembourg,3/11/20,0,LUX
Luxembourg,3/12/20,0,LUX
Luxembourg,3/13/20,0,LUX
Luxembourg,3/14/20,0,LUX
Luxembourg,3/15/20,0,LUX
Luxembourg,3/16/20,1,LUX
Luxembourg,3/17/20,1,LUX
Luxembourg,3/18/20,1,LUX
Luxembourg,3/19/20,1,LUX
Luxembourg,3/2/20,1,LUX
Luxembourg,3/20/20,1,LUX
Luxembourg,3/21/20,1,LUX
Luxembourg,3/22/20,1,LUX
Luxembourg,3/23/20,1,LUX
Luxembourg,3/24/20,1,LUX
Luxembourg,3/25/20,1,LUX
Luxembourg,3/26/20,1,LUX
Luxembourg,3/27/20,1,LUX
Luxembourg,3/28/20,1,LUX
Luxembourg,3/29/20,1,LUX
Luxembourg,3/30/20,1,LUX
Luxembourg,3/5/20,1,LUX
Luxembourg,3/6/20,1,LUX
Luxembourg,3/8/20,1,LUX
Luxembourg,3/9/20,1,LUX
Luxembourg,4/2/20,1,LUX
"Macedonia, the former Yugoslav Republic of",1/23/20,0,MKD
"Macedonia, the former Yugoslav Republic of",2/2/20,0,MKD
"Macedonia, the former Yugoslav Republic of",2/23/20,0,MKD
"Macedonia, the former Yugoslav Republic of",2/25/20,0,MKD
"Macedonia, the former Yugoslav Republic of",2/27/20,0,MKD
"Macedonia, the former Yugoslav Republic of",3/10/20,0,MKD
"Macedonia, the former Yugoslav Republic of",3/11/20,0,MKD
"Macedonia, the former Yugoslav Republic of",3/12/20,0,MKD
"Macedonia, the former Yugoslav Republic of",3/13/20,0,MKD
"Macedonia, the former Yugoslav Republic of",3/14/20,0,MKD
"Macedonia, the former Yugoslav Republic of",3/15/20,0,MKD
"Macedonia, the former Yugoslav Republic of",3/16/20,0,MKD
"Macedonia, the former Yugoslav Republic of",3/17/20,0,MKD
"Macedonia, the former Yugoslav Republic of",3/18/20,1,MKD
"Macedonia, the former Yugoslav Republic of",3/19/20,1,MKD
"Macedonia, the former Yugoslav Republic of",3/2/20,1,MKD
"Macedonia, the former Yugoslav Republic of",3/20/20,1,MKD
